order_id,payment_sequential,payment_type,payment_installments,payment_value
order_000785,1,credit_card,4,114.88
order_000786,1,credit_card,2,39.26
order_000787,1,credit_card,3,75.28
order_000788,1,credit_card,1,47.08
order_000789,1,credit_card,4,58.99
order_000790,1,credit_card,12,124.16
order_000791,1,credit_card,5,252.75
order_000792,1,credit_card,12,31.6
order_000793,1,boleto,2,194.34
order_000794,1,credit_card,5,114.46
order_000795,1,debit_card,8,279.3
order_000796,1,credit_card,7,84.8
order_000797,1,credit_card,8,34.82
order_000798,1,credit_card,1,85.99
order_000799,1,credit_card,2,85.63
order_000800,1,credit_card,5,36.53
order_000801,1,credit_card,1,117.17
order_000802,1,boleto,3,48.87
order_000803,1,boleto,9,51.38
order_000804,1,credit_card,2,108.82
order_000805,1,credit_card,12,79.0
order_000806,1,credit_card,2,112.59
order_000807,1,credit_card,9,57.75
order_000808,1,credit_card,2,58.67
order_000809,1,credit_card,4,345.44
order_000810,1,credit_card,1,87.61
order_000811,1,credit_card,2,122.65
order_000812,1,credit_card,1,87.74
order_000813,1,boleto,1,74.65
order_000814,1,credit_card,1,165.92
order_000815,1,credit_card,9,66.82
order_000816,1,voucher,4,86.32
order_000817,1,boleto,5,81.65
order_000818,1,credit_card,2,75.39
order_000819,1,credit_card,3,74.08
order_000820,1,credit_card,6,51.73
order_000821,1,credit_card,3,71.39
order_000822,1,boleto,9,51.95
order_000823,1,boleto,9,19.94
order_000824,1,credit_card,1,38.56
order_000825,1,credit_card,7,82.64
order_000826,1,credit_card,8,237.71
order_000827,1,voucher,7,73.85
order_000828,1,voucher,6,153.69
order_000829,1,voucher,4,52.59
order_000830,1,credit_card,1,36.41
order_000831,1,credit_card,4,106.78
order_000832,1,credit_card,9,39.76
order_000833,1,credit_card,2,102.77
order_000834,1,credit_card,2,51.41
order_000835,1,credit_card,10,80.58
order_000836,1,credit_card,4,174.3
order_000837,1,voucher,5,101.15
order_000838,1,credit_card,1,84.77
order_000839,1,credit_card,9,116.26
order_000840,1,credit_card,1,72.09
order_000841,1,voucher,1,62.85
order_000842,1,credit_card,5,76.9
order_000843,1,credit_card,5,76.87
order_000844,1,credit_card,1,459.75
order_000845,1,credit_card,11,419.11
order_000846,1,credit_card,4,72.14
order_000847,1,credit_card,6,28.27
order_000848,1,credit_card,1,80.66
order_000849,1,credit_card,7,303.27
order_000850,1,credit_card,1,177.76
order_000851,1,credit_card,1,125.55
order_000852,1,credit_card,11,93.45
order_000853,1,credit_card,3,45.12
order_000854,1,credit_card,2,149.57
order_000855,1,credit_card,4,40.82
order_000856,1,credit_card,1,160.93
order_000857,1,credit_card,1,175.76
order_000858,1,credit_card,2,52.81
order_000859,1,credit_card,4,137.09
order_000860,1,credit_card,3,54.29
order_000861,1,credit_card,3,56.13
order_000862,1,credit_card,12,159.13
order_000863,1,debit_card,1,61.03
order_000864,1,credit_card,9,34.36
order_000865,1,credit_card,3,166.81
order_000866,1,credit_card,1,156.62
order_000867,1,credit_card,2,71.13
order_000868,1,credit_card,6,54.23
order_000869,1,boleto,8,37.38
order_000870,1,boleto,1,170.94
order_000871,1,boleto,6,119.54
order_000872,1,credit_card,2,52.54
order_000873,1,credit_card,2,62.0
order_000874,1,credit_card,1,174.27
order_000875,1,credit_card,1,230.49
order_000876,1,credit_card,1,528.62
order_000877,1,credit_card,2,44.53
order_000878,1,credit_card,1,20.98
order_000879,1,credit_card,1,28.63
order_000880,1,boleto,3,27.7
order_000881,1,credit_card,5,71.73
order_000882,1,credit_card,8,86.92
order_000883,1,voucher,1,202.22
order_000884,1,credit_card,2,86.7
order_000885,1,credit_card,8,133.5
order_000886,1,voucher,4,69.86
order_000887,1,credit_card,1,88.71
order_000888,1,credit_card,1,160.71
order_000889,1,boleto,2,65.71
order_000890,1,credit_card,8,189.45
order_000891,1,credit_card,1,131.53
order_000892,1,credit_card,5,52.47
order_000893,1,credit_card,7,137.11
order_000894,1,credit_card,8,74.88
order_000895,1,credit_card,3,247.61
order_000896,1,credit_card,1,48.96
order_000897,1,credit_card,2,20.99
order_000898,1,boleto,7,112.21
order_000899,1,credit_card,2,294.91
order_000900,1,credit_card,2,345.08
order_000901,1,credit_card,11,81.73
order_000902,1,credit_card,1,95.94
order_000903,1,credit_card,10,9.23
order_000904,1,boleto,8,88.66
order_000905,1,credit_card,3,61.92
order_000906,1,voucher,4,78.97
order_000907,1,credit_card,1,113.35
order_000908,1,credit_card,3,99.41
order_000909,1,voucher,1,48.63
order_000910,1,credit_card,1,46.43
order_000911,1,credit_card,11,194.32
order_000912,1,credit_card,1,67.58
order_000913,1,boleto,1,51.6
order_000914,1,credit_card,1,126.9
order_000915,1,boleto,1,89.91
order_000916,1,credit_card,3,244.31
order_000917,1,credit_card,4,238.62
order_000918,1,credit_card,4,145.93
order_000919,1,credit_card,1,71.32
order_000920,1,credit_card,3,169.33
order_000921,1,credit_card,12,39.3
order_000922,1,credit_card,3,272.8
order_000923,1,credit_card,2,163.91
order_000924,1,credit_card,11,176.4
order_000925,1,credit_card,1,52.82
order_000926,1,credit_card,1,74.27
order_000927,1,credit_card,4,134.91
order_000928,1,boleto,4,40.52
order_000929,1,credit_card,5,159.69
order_000930,1,credit_card,1,110.03
order_000931,1,credit_card,2,84.7
order_000932,1,credit_card,1,63.15
order_000933,1,credit_card,2,103.35
order_000934,1,debit_card,1,101.31
order_000935,1,boleto,3,60.35
order_000936,1,credit_card,1,50.67
order_000937,1,credit_card,1,33.94
order_000938,1,credit_card,2,83.6
order_000939,1,boleto,4,121.21
order_000940,1,credit_card,1,82.62
order_000941,1,boleto,10,121.04
order_000942,1,boleto,5,92.51
order_000943,1,voucher,5,29.06
order_000944,1,credit_card,7,67.87
order_000945,1,credit_card,9,58.63
order_000946,1,boleto,1,132.71
order_000947,1,boleto,10,262.33
order_000948,1,boleto,9,187.41
order_000949,1,credit_card,1,51.93
order_000950,1,credit_card,5,100.42
order_000951,1,credit_card,4,212.13
order_000952,1,credit_card,3,50.23
order_000953,1,boleto,1,107.05
order_000954,1,credit_card,1,50.23
order_000955,1,credit_card,1,95.51
order_000956,1,credit_card,1,57.76
order_000957,1,credit_card,1,57.64
order_000958,1,credit_card,9,133.81
order_000959,1,credit_card,2,147.3
order_000960,1,credit_card,11,192.5
order_000961,1,credit_card,6,69.37
order_000962,1,credit_card,11,92.38
order_000963,1,boleto,1,84.6
order_000964,1,credit_card,2,149.04
order_000965,1,credit_card,1,31.32
order_000966,1,credit_card,1,187.44
order_000967,1,credit_card,6,200.65
order_000968,1,credit_card,1,109.43
order_000969,1,credit_card,4,330.94
order_000970,1,credit_card,3,108.73
order_000971,1,boleto,1,550.46
order_000972,1,credit_card,7,251.33
order_000973,1,debit_card,8,117.14
order_000974,1,credit_card,5,91.92
order_000975,1,credit_card,6,233.48
order_000976,1,credit_card,5,48.58
order_000977,1,credit_card,1,107.6
order_000978,1,credit_card,3,260.32
order_000979,1,credit_card,1,94.83
order_000980,1,credit_card,3,180.39
order_000981,1,boleto,1,133.63
order_000982,1,credit_card,1,116.12
order_000983,1,voucher,1,99.44
order_000984,1,credit_card,6,59.51
order_000985,1,credit_card,3,30.2
order_000986,1,boleto,8,115.42
order_000987,1,credit_card,1,118.74
order_000988,1,credit_card,9,73.84
order_000989,1,credit_card,1,32.44
order_000990,1,credit_card,1,34.11
order_000991,1,credit_card,1,86.21
order_000992,1,credit_card,1,289.3
order_000993,1,credit_card,1,185.61
order_000994,1,credit_card,4,28.46
order_000995,1,credit_card,1,33.98
order_000996,1,credit_card,3,24.02
order_000997,1,credit_card,8,44.84
order_000998,1,credit_card,2,47.74
order_000999,1,credit_card,3,53.07
order_001000,1,credit_card,2,41.97
order_001001,1,boleto,1,184.66
order_001002,1,boleto,9,228.67
order_001003,1,credit_card,1,390.03
order_001004,1,credit_card,10,45.57
order_001005,1,credit_card,1,46.93
order_001006,1,credit_card,9,80.33
order_001007,1,credit_card,2,103.35
order_001008,1,boleto,2,222.72
order_001009,1,credit_card,1,68.22
order_001010,1,credit_card,2,58.59
order_001011,1,boleto,9,30.48
order_001012,1,credit_card,2,321.55
order_001013,1,credit_card,2,39.94
order_001014,1,boleto,7,24.74
order_001015,1,credit_card,3,224.55
order_001016,1,credit_card,3,48.85
order_001017,1,credit_card,2,449.3
order_001018,1,boleto,1,34.81
order_001019,1,credit_card,7,63.95
order_001020,1,credit_card,3,143.22
order_001021,1,credit_card,1,59.9
order_001022,1,credit_card,3,203.67
order_001023,1,credit_card,2,171.33
order_001024,1,credit_card,7,58.83
order_001025,1,credit_card,2,40.52
order_001026,1,credit_card,7,45.25
order_001027,1,credit_card,1,125.17
order_001028,1,boleto,1,159.5
order_001029,1,credit_card,1,69.45
order_001030,1,credit_card,1,163.01
order_001031,1,voucher,2,161.57
order_001032,1,credit_card,1,81.36
order_001033,1,credit_card,4,38.83
order_001034,1,voucher,12,42.72
order_001035,1,credit_card,1,115.55
order_001036,1,credit_card,1,92.16
order_001037,1,credit_card,4,154.46
order_001038,1,boleto,4,206.97
order_001039,1,credit_card,3,33.84
order_001040,1,credit_card,1,65.61
order_001041,1,credit_card,1,129.7
order_001042,1,credit_card,9,275.65
order_001043,1,credit_card,8,116.49
order_001044,1,credit_card,3,188.35
order_001045,1,credit_card,1,121.56
order_001046,1,credit_card,1,144.24
order_001047,1,credit_card,6,87.94
order_001048,1,boleto,3,28.99
order_001049,1,credit_card,1,85.26
order_001050,1,credit_card,4,112.03
order_001051,1,credit_card,1,108.82
order_001052,1,debit_card,9,46.31
order_001053,1,voucher,3,20.22
order_001054,1,credit_card,3,167.97
order_001055,1,debit_card,8,83.92
order_001056,1,credit_card,1,169.06
order_001057,1,voucher,6,148.29
order_001058,1,credit_card,1,50.04
order_001059,1,credit_card,2,108.41
order_001060,1,credit_card,8,55.29
order_001061,1,credit_card,2,57.05
order_001062,1,credit_card,1,135.65
order_001063,1,credit_card,8,121.46
order_001064,1,credit_card,10,100.87
order_001065,1,credit_card,8,38.78
order_001066,1,credit_card,1,81.67
order_001067,1,boleto,11,91.23
order_001068,1,credit_card,9,36.24
order_001069,1,credit_card,5,93.58
order_001070,1,credit_card,5,72.28
order_001071,1,boleto,6,37.2
order_001072,1,debit_card,11,115.76
order_001073,1,credit_card,3,95.14
order_001074,1,credit_card,5,130.44
order_001075,1,credit_card,4,111.74
order_001076,1,credit_card,10,248.54
order_001077,1,boleto,8,337.26
order_001078,1,credit_card,6,101.89
order_001079,1,credit_card,2,142.8
order_001080,1,credit_card,1,75.84
order_001081,1,boleto,6,108.55
order_001082,1,credit_card,1,35.6
order_001083,1,credit_card,3,285.25
order_001084,1,credit_card,2,52.1
order_001085,1,credit_card,2,233.16
order_001086,1,credit_card,4,121.29
order_001087,1,credit_card,1,52.03
order_001088,1,credit_card,4,214.11
order_001089,1,credit_card,4,86.68
order_001090,1,credit_card,1,168.5
order_001091,1,boleto,1,63.75
order_001092,1,credit_card,9,341.63
order_001093,1,credit_card,3,61.62
order_001094,1,boleto,4,206.48
order_001095,1,credit_card,1,47.86
order_001096,1,credit_card,1,328.33
order_001097,1,voucher,2,109.94
order_001098,1,credit_card,3,110.74
order_001099,1,credit_card,11,81.34
order_001100,1,credit_card,5,184.32
order_001101,1,boleto,5,114.85
order_001102,1,credit_card,1,84.02
order_001103,1,credit_card,8,35.2
order_001104,1,boleto,6,23.93
order_001105,1,boleto,2,154.91
order_001106,1,credit_card,6,120.28
order_001107,1,voucher,2,44.67
order_001108,1,credit_card,8,209.2
order_001109,1,credit_card,1,55.97
order_001110,1,credit_card,3,352.81
order_001111,1,credit_card,1,230.85
order_001112,1,credit_card,1,93.02
order_001113,1,credit_card,3,57.32
order_001114,1,credit_card,6,323.4
order_001115,1,credit_card,5,39.07
order_001116,1,credit_card,2,79.73
order_001117,1,boleto,1,29.41
order_001118,1,boleto,9,51.51
order_001119,1,credit_card,2,66.28
order_001120,1,boleto,3,48.53
order_001121,1,credit_card,5,89.44
order_001122,1,credit_card,1,217.06
order_001123,1,credit_card,4,120.74
order_001124,1,voucher,2,11.63
order_001125,1,credit_card,1,14.17
order_001126,1,credit_card,1,121.65
order_001127,1,boleto,12,63.7
order_001128,1,credit_card,4,131.97
order_001129,1,credit_card,10,81.95
order_001130,1,credit_card,4,96.97
order_001131,1,credit_card,5,222.73
order_001132,1,credit_card,1,201.88
order_001133,1,credit_card,1,23.46
order_001134,1,credit_card,1,78.79
order_001135,1,credit_card,2,44.92
order_001136,1,credit_card,1,58.7
order_001137,1,credit_card,1,28.16
order_001138,1,credit_card,11,106.17
order_001139,1,credit_card,8,19.13
order_001140,1,debit_card,1,35.15
order_001141,1,credit_card,1,83.96
order_001142,1,credit_card,7,71.22
order_001143,1,voucher,1,202.85
order_001144,1,voucher,2,44.48
order_001145,1,credit_card,2,52.04
order_001146,1,credit_card,5,322.75
order_001147,1,credit_card,4,158.74
order_001148,1,credit_card,8,55.12
order_001149,1,credit_card,1,71.13
order_001150,1,credit_card,1,62.89
order_001151,1,credit_card,3,187.18
order_001152,1,credit_card,1,186.62
order_001153,1,credit_card,3,35.36
order_001154,1,credit_card,1,55.33
order_001155,1,credit_card,2,93.36
order_001156,1,voucher,1,98.72
order_001157,1,credit_card,3,85.89
order_001158,1,credit_card,2,102.84
order_001159,1,credit_card,1,93.89
order_001160,1,credit_card,2,115.91
order_001161,1,boleto,1,34.83
order_001162,1,credit_card,2,104.51
order_001163,1,credit_card,2,37.69
order_001164,1,credit_card,1,132.72
order_001165,1,boleto,11,325.5
order_001166,1,credit_card,5,202.72
order_001167,1,credit_card,1,226.6
order_001168,1,boleto,7,291.55
order_001169,1,credit_card,3,43.57
order_001170,1,debit_card,3,129.45
order_001171,1,credit_card,3,68.27
order_001172,1,credit_card,1,95.76
order_001173,1,boleto,11,75.52
order_001174,1,credit_card,2,158.26
order_001175,1,credit_card,2,148.38
order_001176,1,boleto,3,31.72
order_001177,1,credit_card,3,329.62
order_001178,1,boleto,3,249.26
order_001179,1,credit_card,11,293.38
order_001180,1,credit_card,2,34.83
order_001181,1,credit_card,2,51.93
order_001182,1,credit_card,1,194.96
order_001183,1,credit_card,2,82.83
order_001184,1,credit_card,3,176.31
order_001185,1,credit_card,1,26.69
order_001186,1,credit_card,1,336.01
order_001187,1,credit_card,5,83.01
order_001188,1,boleto,3,92.74
order_001189,1,voucher,1,42.7
order_001190,1,boleto,7,65.58
order_001191,1,boleto,12,74.94
order_001192,1,credit_card,11,82.47
order_001193,1,credit_card,10,41.73
order_001194,1,credit_card,1,51.99
order_001195,1,credit_card,3,86.33
order_001196,1,boleto,1,83.06
order_001197,1,credit_card,5,127.36
order_001198,1,credit_card,1,89.52
order_001199,1,credit_card,2,248.69
order_001200,1,boleto,2,90.23
order_001201,1,boleto,8,84.19
order_001202,1,credit_card,9,27.42
order_001203,1,credit_card,7,126.75
order_001204,1,credit_card,5,88.97
order_001205,1,debit_card,1,68.54
order_001206,1,credit_card,2,68.58
order_001207,1,credit_card,2,259.46
order_001208,1,credit_card,7,139.2
order_001209,1,credit_card,7,51.73
order_001210,1,credit_card,1,42.5
order_001211,1,credit_card,3,194.16
order_001212,1,boleto,11,60.39
order_001213,1,credit_card,1,236.85
order_001214,1,credit_card,7,74.71
order_001215,1,credit_card,2,110.59
order_001216,1,credit_card,1,95.37
order_001217,1,boleto,7,47.46
order_001218,1,credit_card,12,146.95
order_001219,1,credit_card,3,831.38
order_001220,1,credit_card,4,91.03
order_001221,1,credit_card,2,231.07
order_001222,1,credit_card,1,51.3
order_001223,1,credit_card,4,19.14
order_001224,1,credit_card,12,92.12
order_001225,1,credit_card,8,31.31
order_001226,1,credit_card,4,128.6
order_001227,1,credit_card,2,122.62
order_001228,1,credit_card,5,214.97
order_001229,1,credit_card,1,63.74
order_001230,1,credit_card,1,118.22
order_001231,1,boleto,3,44.07
order_001232,1,credit_card,1,90.16
order_001233,1,credit_card,1,27.94
order_001234,1,boleto,2,109.77
order_001235,1,voucher,9,22.61
order_001236,1,boleto,1,318.38
order_001237,1,boleto,1,116.31
order_001238,1,credit_card,1,295.15
order_001239,1,credit_card,6,86.98
order_001240,1,credit_card,1,34.21
order_001241,1,credit_card,3,110.98
order_001242,1,boleto,6,48.85
order_001243,1,credit_card,1,65.52
order_001244,1,boleto,1,215.13
order_001245,1,credit_card,4,82.65
order_001246,1,credit_card,1,15.24
order_001247,1,credit_card,5,123.32
order_001248,1,voucher,9,111.29
order_001249,1,credit_card,2,55.6
order_001250,1,credit_card,5,97.35
order_001251,1,credit_card,4,75.91
order_001252,1,credit_card,1,102.85
order_001253,1,credit_card,4,249.2
order_001254,1,credit_card,5,144.96
order_001255,1,credit_card,6,51.38
order_001256,1,credit_card,7,69.38
order_001257,1,credit_card,1,89.76
order_001258,1,boleto,5,113.87
order_001259,1,credit_card,1,57.06
order_001260,1,credit_card,6,101.59
order_001261,1,boleto,3,27.41
order_001262,1,credit_card,1,200.76
order_001263,1,boleto,1,71.0
order_001264,1,credit_card,12,82.6
order_001265,1,credit_card,8,92.06
order_001266,1,credit_card,5,74.16
order_001267,1,boleto,4,73.55
order_001268,1,credit_card,1,164.39
order_001269,1,voucher,3,95.79
order_001270,1,credit_card,6,36.51
order_001271,1,boleto,3,155.61
order_001272,1,credit_card,1,47.54
order_001273,1,credit_card,1,133.02
order_001274,1,credit_card,2,63.32
order_001275,1,credit_card,1,50.49
order_001276,1,credit_card,3,70.42
order_001277,1,credit_card,1,57.81
order_001278,1,boleto,4,115.12
order_001279,1,boleto,2,106.34
order_001280,1,boleto,7,58.72
order_001281,1,credit_card,2,103.81
order_001282,1,boleto,2,424.07
order_001283,1,credit_card,1,137.01
order_001284,1,credit_card,12,151.85
order_001285,1,boleto,11,123.41
order_001286,1,boleto,1,90.4
order_001287,1,credit_card,4,118.41
order_001288,1,credit_card,3,114.7
order_001289,1,voucher,11,159.13
order_001290,1,credit_card,10,88.22
order_001291,1,credit_card,4,106.35
order_001292,1,credit_card,1,20.84
order_001293,1,boleto,1,59.08
order_001294,1,voucher,3,105.73
order_001295,1,credit_card,1,54.13
order_001296,1,credit_card,1,68.18
order_001297,1,credit_card,1,131.24
order_001298,1,boleto,8,38.05
order_001299,1,boleto,3,107.94
order_001300,1,credit_card,9,402.98
order_001301,1,credit_card,7,301.54
order_001302,1,credit_card,6,142.29
order_001303,1,credit_card,1,15.05
order_001304,1,boleto,1,26.0
order_001305,1,credit_card,2,84.88
order_001306,1,credit_card,9,138.58
order_001307,1,credit_card,3,247.73
order_001308,1,boleto,2,54.35
order_001309,1,credit_card,2,86.4
